frame,timestamp,dev_zscore,grip_spread,dev_alert,grip_alert,combined_alert
487,1788037829.1035364,198.5196255665447,0.3679845929145813,False,False,False
488,1788037829.1329134,192.8585518000948,0.3557344675064087,False,False,False
489,1788037829.179401,208.14300261426402,0.36845675110816956,False,False,False
490,1788037829.2169564,198.94318548539508,0.36340582370758057,False,False,False
491,1788037829.269817,196.7749162876021,0.3612949550151825,False,False,False
492,1788037829.305583,200.40994440019483,0.3686959743499756,False,False,False
493,1788037829.354189,205.70673731769182,0.36465248465538025,False,False,False
494,1788037829.409624,196.36840656994508,0.36648887395858765,False,False,False
495,1788037829.4535358,209.1103922070227,0.355332612991333,False,False,False
496,1788037829.5041366,220.27069753077532,0.35914450883865356,False,False,False
497,1788037829.553381,212.05656359242877,0.35190993547439575,False,False,False
498,1788037829.588217,218.06056463186854,0.35209333896636963,False,False,False
499,1788037829.6388505,229.04162328410246,0.3425305187702179,False,False,False
500,1788037829.672595,230.8406838707622,0.3483351469039917,False,False,False
501,1788037829.7091684,235.15402491512629,0.34831345081329346,False,False,False
502,1788037829.7274961,237.6012708833705,0.35867616534233093,False,False,False
503,1788037829.770587,242.89017036172987,0.35415366291999817,False,False,False
504,1788037829.809155,242.0479963152464,0.34892538189888,False,False,False
505,1788037829.8427482,240.61407190403577,0.36292093992233276,False,False,False
506,1788037829.8772767,241.0123527188446,0.36434727907180786,False,False,False
507,1788037829.89642,244.57271147219944,0.36346063017845154,False,False,False
508,1788037829.954855,244.65311111734255,0.3649033308029175,False,False,False
509,1788037829.9965396,246.59824847637984,0.3509281575679779,False,False,False
510,1788037830.0351794,247.21821540317325,0.3634323477745056,False,False,False
511,1788037830.0717301,251.25997494655607,0.362732857465744,False,False,False
512,1788037830.107401,248.96423757753692,0.36074864864349365,False,False,False
513,1788037830.15011,247.8240219343579,0.37080323696136475,False,False,False
514,1788037830.2009838,253.05744267312429,0.3662884831428528,False,False,False
515,1788037830.2485702,256.7826873575986,0.36495617032051086,False,False,False
516,1788037830.2859914,259.1683120302592,0.3662991523742676,False,False,False
517,1788037830.304578,259.58883011608873,0.3605915904045105,False,False,False
518,1788037830.3538811,263.8567604213342,0.3558005094528198,False,False,False
519,1788037830.4153676,264.62161687607875,0.3609548807144165,False,False,False
520,1788037830.4558425,265.66407034225676,0.3749927282333374,False,False,False
521,1788037830.5098677,270.4495339666059,0.3626827001571655,False,False,False
522,1788037830.5395195,270.58278353314444,0.3695436418056488,False,False,False
523,1788037830.5897725,269.38023741357335,0.37259626388549805,False,False,False
524,1788037830.6450021,279.51781608527045,0.3858349323272705,False,False,False
525,1788037830.688677,281.61745528799815,0.37367069721221924,False,False,False
526,1788037830.7225688,271.9925691724425,0.396160364151001,False,False,False
527,1788037830.7731702,270.16693849086107,0.38079673051834106,False,False,False
528,1788037830.8134384,256.2146705764062,0.36581987142562866,False,False,False
529,1788037830.8554406,235.98409901753294,0.4716551899909973,False,False,False
530,1788037830.9061127,223.935153978159,0.5284903049468994,False,False,False
531,1788037830.941373,208.809698768315,0.5434459447860718,False,False,False
532,1788037830.9916306,224.2015994636332,0.4996553063392639,False,False,False
533,1788037831.0422573,258.2294939790081,0.46246540546417236,False,False,False
534,1788037831.0927272,262.1636069140396,0.46608614921569824,False,False,False
535,1788037831.143399,259.4620980492364,0.4836968183517456,False,True,True
536,1788037831.1881042,259.11454262799793,0.5317901372909546,False,False,False
537,1788037831.2279315,263.34483289312936,0.5191972851753235,False,False,False
538,1788037831.2782707,276.4651952451471,0.5197965502738953,False,False,False
539,1788037831.3187242,277.96419622674716,0.5117900371551514,False,False,False
540,1788037831.363535,260.98020334264095,0.5271018743515015,False,False,False
541,1788037831.4150436,265.9591427040383,0.5028319954872131,False,False,False
542,1788037831.4519958,258.33872569274826,0.5120744705200195,False,False,False
543,1788037831.4753335,258.31564990100964,0.5169499516487122,False,False,False
544,1788037831.5121236,249.82725432704316,0.5182945132255554,False,False,False
545,1788037831.5507896,257.12900155449256,0.5021930932998657,False,False,False
546,1788037831.6023953,266.073659738425,0.4735645353794098,False,False,False
547,1788037831.6531491,255.03760596178483,0.516154944896698,False,False,False
548,1788037831.7029788,243.31415522275643,0.540016770362854,False,False,False
549,1788037831.7555606,249.94363512302905,0.5425593852996826,False,False,False
550,1788037831.788984,251.86565526107856,0.514471173286438,False,False,False
551,1788037831.8235817,252.71527784204332,0.5034410953521729,False,False,False
552,1788037831.8583758,253.67859263948523,0.49937647581100464,False,False,False
553,1788037831.9029071,275.27167272835027,0.4716448187828064,False,False,False
554,1788037831.9399638,267.86945283444595,0.4440535604953766,False,False,False
555,1788037831.9811285,238.23076341704598,0.523942232131958,False,False,False
556,1788037832.011502,236.21017770084592,0.5472539663314819,False,False,False
557,1788037832.0592809,238.09354206591564,0.5440064668655396,False,False,False
558,1788037832.0934331,246.23807729746716,0.5405744910240173,False,False,False
559,1788037832.127926,249.71094144172542,0.504946231842041,False,False,False
560,1788037832.1777546,257.9803595290887,0.5066812634468079,False,False,False
561,1788037832.227158,267.23198848237706,0.46966493129730225,False,False,False
562,1788037832.278104,258.2778344844444,0.48303768038749695,False,False,False
563,1788037832.3227391,244.18684304163855,0.5388078093528748,False,False,False
564,1788037832.363122,240.61374252605162,0.5403587818145752,False,False,False
565,1788037832.415925,235.535190619382,0.539320707321167,False,False,False
566,1788037832.4479017,236.93725496208535,0.5322904586791992,False,False,False
567,1788037832.4794977,241.14516638967933,0.5202903747558594,False,False,False
568,1788037832.5141633,243.69794672167794,0.5151897072792053,False,False,False
569,1788037832.5477817,244.2661328400076,0.5253724455833435,False,False,False
570,1788037832.581438,235.85726342315863,0.5526168942451477,False,False,False
571,1788037832.632441,241.7076789305085,0.5495110750198364,False,False,False
572,1788037832.6789684,245.97786180087306,0.5306994318962097,False,False,False
573,1788037832.7173622,243.37970523301522,0.5275354981422424,False,False,False
574,1788037832.7678773,254.40119663428925,0.5128864645957947,False,False,False
575,1788037832.826285,265.56065527238184,0.5039262771606445,False,False,False
576,1788037832.8683748,253.73122011765625,0.5059976577758789,False,False,False
577,1788037832.9046097,270.8368293784815,0.4858790934085846,False,False,False
578,1788037832.9213483,254.28806999495765,0.4909723401069641,False,False,False
579,1788037832.9717023,247.07616620794695,0.5170413255691528,False,False,False
580,1788037833.0060713,254.3062851623907,0.49771225452423096,False,False,False
581,1788037833.0429838,250.65282558084368,0.49483776092529297,False,False,False
582,1788037833.092618,255.07762164768639,0.47800299525260925,False,False,False
583,1788037833.1492856,256.9754697236302,0.4761000871658325,False,False,False
584,1788037833.196184,258.3444520438907,0.47800886631011963,False,False,False
585,1788037833.2289684,257.36738634735053,0.4923279285430908,False,False,False
586,1788037833.247837,260.70985226790714,0.49280720949172974,False,False,False
587,1788037833.3070178,259.00690185424185,0.49852821230888367,False,False,False
588,1788037833.3489897,265.8115103555079,0.46937114000320435,False,False,False
589,1788037833.385614,266.39909516354726,0.4654320478439331,False,False,False
590,1788037833.419266,266.9360065821563,0.46246689558029175,False,False,False
591,1788037833.452849,264.1672701305306,0.46052491664886475,False,False,False
592,1788037833.5034356,264.905456819072,0.46824097633361816,False,False,False
593,1788037833.5529304,257.2885810187933,0.25807979702949524,False,False,False
594,1788037833.5885193,235.28746672579814,0.22132103145122528,False,False,False
595,1788037833.6471584,304.9311595416022,0.3718716502189636,False,False,False
601,1788037833.9295151,166.0809436664869,0.527884840965271,False,False,False
602,1788037833.9443054,182.2526464298057,0.46354615688323975,False,False,False
603,1788037833.9946845,210.16997322016326,0.3795241415500641,False,False,False
604,1788037834.0302048,215.29489845129982,0.3600749373435974,False,False,False
605,1788037834.0741138,216.16315420391174,0.3651579022407532,False,False,False
606,1788037834.1134844,223.3289652565849,0.365680992603302,False,True,True
607,1788037834.1628792,219.81450515683196,0.33746057748794556,True,True,True
608,1788037834.1975403,214.2783504541726,0.3344065546989441,True,False,True
609,1788037834.2318058,227.2084137771214,0.3555150330066681,True,False,True
610,1788037834.28265,220.4369229404535,0.33400607109069824,True,False,True
611,1788037834.3160975,216.99713907242503,0.31973108649253845,True,False,True
612,1788037834.3510003,218.20505316732286,0.29630836844444275,False,False,False
613,1788037834.385442,210.8714351289236,0.28742852807044983,False,False,False
614,1788037834.4257383,198.29068219858843,0.25714609026908875,False,False,False
615,1788037834.454425,209.57427091276895,0.3458522856235504,False,False,False
616,1788037834.5052617,211.8801660611716,0.34350985288619995,False,False,False
617,1788037834.5560305,205.10220171694056,0.3261423707008362,False,False,False
618,1788037834.5932074,210.18012845408032,0.29942333698272705,False,False,False
619,1788037834.6386228,220.15280661622248,0.31830739974975586,False,False,False
620,1788037834.6886685,218.10130967324406,0.2849911153316498,False,False,False
621,1788037834.7227256,220.34676301945063,0.28427138924598694,False,False,False
622,1788037834.7565324,218.2840807992543,0.26956936717033386,False,False,False
623,1788037834.8089628,222.95147441281878,0.28581127524375916,False,False,False
624,1788037834.8417532,221.43447574552397,0.26621824502944946,False,False,False
625,1788037834.8817165,221.6032182809486,0.2821657359600067,False,False,False
626,1788037834.93103,230.3620984227434,0.3145434558391571,False,False,False
627,1788037834.959319,231.10362708050337,0.32929691672325134,False,False,False
628,1788037834.9940233,231.67218499194223,0.3230450749397278,False,False,False
629,1788037835.0274794,237.871836146808,0.3655669093132019,False,False,False
630,1788037835.0783489,236.9379907859449,0.4960711598396301,False,False,False
631,1788037835.113051,244.1372723266472,0.5113382935523987,False,False,False
632,1788037835.1647062,241.2617002779516,0.506511390209198,False,True,True
633,1788037835.1994371,246.66678303503735,0.4492924213409424,False,True,True
634,1788037835.2488706,260.92345263743704,0.4773983359336853,False,True,True
635,1788037835.284905,261.0736454243086,0.48087286949157715,False,True,True
636,1788037835.3333611,267.3215431038001,0.5052599906921387,False,True,True
637,1788037835.3673694,268.4489224892103,0.5496984720230103,False,True,True
638,1788037835.4042208,271.2646560492805,0.5285282135009766,False,True,True
639,1788037835.4361806,277.2617371203332,0.5482275485992432,False,True,True
640,1788037835.4936304,269.9551709597475,0.5027845501899719,False,True,True
641,1788037835.5361946,268.3546272005431,0.46239885687828064,False,False,False
642,1788037835.5698495,262.4593058654514,0.40564167499542236,False,False,False
643,1788037835.603486,273.7165452138469,0.4272966980934143,False,False,False
644,1788037835.6536283,271.48488989440887,0.42059406638145447,False,False,False
645,1788037835.6870928,282.4151992738174,0.4790138602256775,False,False,False
646,1788037835.7205493,277.3282509789177,0.5269321203231812,False,False,False
647,1788037835.7542696,273.74482696172817,0.4710848927497864,False,False,False
648,1788037835.7931635,280.7616727809996,0.472601979970932,False,False,False
649,1788037835.8223064,275.6596279728568,0.5357863306999207,False,False,False
650,1788037835.8558981,279.5573410720504,0.5138635635375977,False,False,False
651,1788037835.889693,277.0157011011335,0.48822730779647827,False,False,False
652,1788037835.9407012,273.51207808176895,0.45390748977661133,False,False,False
653,1788037835.975,280.1541323391701,0.43858057260513306,False,False,False
654,1788037836.0323682,271.1938190762802,0.4469137191772461,False,False,False
655,1788037836.083353,285.6350348886932,0.48291993141174316,False,False,False
656,1788037836.1259346,277.000515003305,0.4739032983779907,False,False,False
657,1788037836.1767755,271.33039550098624,0.39839333295822144,False,False,False
658,1788037836.210142,261.52688136718683,0.4520759880542755,False,False,False
659,1788037836.2676978,235.73315963983745,0.43344175815582275,False,False,False
660,1788037836.3097005,153.05503969800426,0.6173253059387207,False,False,False
661,1788037836.3606179,198.58475689710065,0.7934204339981079,False,False,False
662,1788037836.4110065,207.94164818275044,0.5097940564155579,False,False,False
663,1788037836.4499989,224.61905958405853,0.5396829843521118,False,False,False
664,1788037836.4877398,200.7834089587372,0.3813420236110687,False,False,False
665,1788037836.530219,183.573639845188,0.33643248677253723,False,False,False
666,1788037836.5637114,187.5429249843913,0.44909629225730896,False,False,False
667,1788037836.5974069,195.90859609722347,0.45304521918296814,False,False,False
668,1788037836.6311927,206.2355562635255,0.44753456115722656,False,False,False
669,1788037836.6653876,204.96517083757905,0.44351714849472046,False,False,False
670,1788037836.7161438,205.3830811288277,0.3952391743659973,False,False,False
671,1788037836.753376,202.72223224571226,0.4011690020561218,False,False,False
672,1788037836.8084443,206.10145523828345,0.42937105894088745,False,False,False
673,1788037836.8595655,192.2677967680774,0.3838876187801361,False,False,False
674,1788037836.9088845,201.6145619771547,0.4222825765609741,False,False,False
675,1788037836.9586895,199.2507239524808,0.4164813756942749,False,False,False
676,1788037837.0104032,189.46540147268726,0.4194736182689667,False,False,False
677,1788037837.0453825,204.7647344329227,0.41857919096946716,False,False,False
678,1788037837.0786076,206.1913872640584,0.44134053587913513,False,False,False
679,1788037837.136103,201.55583163662956,0.403848260641098,False,False,False
680,1788037837.1783888,203.90509079509877,0.4044318199157715,False,False,False
681,1788037837.2282143,211.5380917940991,0.43249768018722534,False,False,False
682,1788037837.252419,200.49787914617846,0.40152713656425476,False,False,False
683,1788037837.296264,199.9744686690949,0.41075360774993896,False,False,False
684,1788037837.3376367,207.4351224912695,0.4250330328941345,False,False,False
685,1788037837.3662798,201.65742942839017,0.4150063395500183,False,False,False
686,1788037837.416825,204.26589670513457,0.3980728089809418,False,False,False
687,1788037837.4678795,207.54467237638315,0.42868369817733765,False,False,False
688,1788037837.5170422,205.77839509010715,0.3944174647331238,False,False,False
689,1788037837.5516248,208.24955896666887,0.3954324722290039,False,False,False
690,1788037837.6030982,206.7007282020311,0.377715528011322,False,False,False
691,1788037837.6528587,203.2654356421149,0.3700519800186157,False,False,False
692,1788037837.7024932,204.16616351855933,0.3707171380519867,False,False,False
693,1788037837.7535667,200.78864747141694,0.3525255620479584,False,False,False
694,1788037837.7969518,202.8355510096359,0.38460636138916016,False,False,False
695,1788037837.833065,192.49969226869328,0.3175725042819977,False,False,False
696,1788037837.8772097,212.58727851161595,0.37629562616348267,False,False,False
697,1788037837.9057863,214.36504379746506,0.37720274925231934,False,False,False
698,1788037837.9565303,207.46530456172786,0.3248705267906189,False,False,False
699,1788037838.0066311,221.04975218455124,0.3616982102394104,False,False,False
700,1788037838.0258677,227.8598205644378,0.4203856587409973,False,False,False
701,1788037838.0761232,233.76479086474828,0.4099046289920807,False,False,False
702,1788037838.1257591,234.38490872195464,0.39223986864089966,False,False,False
703,1788037838.1610115,242.0493782512589,0.6061666011810303,False,False,False
704,1788037838.210571,237.18044404469305,0.6109657883644104,False,False,False
705,1788037838.2440794,241.32296805490517,0.6054803133010864,False,True,True
706,1788037838.293106,249.16512783731392,0.5614791512489319,False,True,True
707,1788037838.3436046,237.55595300007158,0.5121698975563049,False,True,True
708,1788037838.3941517,264.9947055460464,0.48548924922943115,False,True,True
709,1788037838.424244,299.685482963504,0.5224802494049072,False,False,False
710,1788037838.4624267,311.4193041571953,0.5173215270042419,False,False,False
711,1788037838.5108588,287.25095280448295,0.4731405973434448,False,False,False
712,1788037838.5619228,256.0490988964177,0.5143722891807556,False,False,False
768,1788037841.3205779,212.9087596963184,0.9165753126144409,True,True,True
769,1788037841.3625093,159.87561563771018,0.5697882771492004,True,True,True
770,1788037841.3989356,175.9694319456312,0.522398829460144,True,True,True
771,1788037841.430885,149.06657120070622,0.4976388216018677,True,True,True
772,1788037841.4768093,146.57362718672687,0.5038092732429504,True,True,True
773,1788037841.5116184,135.60053509995467,0.4780813455581665,True,True,True
774,1788037841.5610223,111.17559337963047,0.44514167308807373,True,True,True
775,1788037841.6035516,102.9261855355557,0.4617461860179901,False,False,False
776,1788037841.6460934,110.07476763767687,0.43888038396835327,False,False,False
777,1788037841.6798792,96.93340924552359,0.43256184458732605,False,False,False
778,1788037841.7324371,107.06727059469435,0.43542811274528503,False,False,False
779,1788037841.783168,110.0608189560302,0.44427716732025146,False,False,False
780,1788037841.8337696,105.42465393624238,0.43911540508270264,False,False,False
781,1788037841.8676698,111.72363253416731,0.44219470024108887,False,False,False
782,1788037841.9057078,105.03074996376021,0.4357984960079193,False,False,False
783,1788037841.9382517,109.14965969470319,0.4317821264266968,False,False,False
784,1788037841.975622,109.03992899213692,0.4215233325958252,False,False,False
785,1788037842.0072381,110.48768656637229,0.44054552912712097,False,False,False
786,1788037842.0418403,103.719671892236,0.43938738107681274,False,False,False
787,1788037842.0878491,99.82197952384696,0.4335043728351593,False,False,False
788,1788037842.1313841,99.03669802055815,0.4377792477607727,False,False,False
789,1788037842.17493,101.4902414666711,0.4423210322856903,False,False,False
790,1788037842.2251978,109.16110102445427,0.44651323556900024,False,False,False
791,1788037842.242723,104.49841898853337,0.44089430570602417,False,False,False
792,1788037842.2928274,109.94344466346736,0.4410371780395508,False,False,False
793,1788037842.3277779,107.06659200714083,0.4331279993057251,False,False,False
794,1788037842.361238,111.78959778074537,0.4394422769546509,False,False,False
795,1788037842.40114,110.04572503175613,0.44140636920928955,False,False,False
796,1788037842.4293418,105.16313272791702,0.43730664253234863,False,False,False
797,1788037842.4640996,119.45209141260457,0.4390155076980591,False,False,False
798,1788037842.501334,109.79890914555705,0.4357070028781891,False,False,False
799,1788037842.5327134,115.67236753945731,0.4394380450248718,False,False,False
800,1788037842.582127,114.54346107146009,0.4483681917190552,False,False,False
801,1788037842.6317227,116.4299508476371,0.44507938623428345,False,False,False
802,1788037842.6651359,116.6147496042952,0.447681188583374,False,False,False
803,1788037842.7154517,122.47614995355669,0.4500190317630768,False,False,False
804,1788037842.7336655,115.57722928782847,0.4415982961654663,False,False,False
805,1788037842.7833285,102.34752923509684,0.4519306421279907,False,False,False
806,1788037842.8322382,114.86997920132129,0.4474174380302429,False,False,False
807,1788037842.907045,113.63855549680274,0.44994282722473145,False,False,False
808,1788037842.942683,97.54040746202917,0.4537124037742615,False,False,False
809,1788037842.9750803,123.68320338800828,0.4518628716468811,False,False,False
810,1788037843.0263116,116.63591093969602,0.4529246985912323,False,False,False
811,1788037843.0614364,113.11493160896799,0.4514351487159729,False,False,False
812,1788037843.1120443,120.2648555326465,0.4455333650112152,False,False,False
813,1788037843.1689987,123.92618168337924,0.4403528571128845,False,False,False
814,1788037843.2121873,108.15537781948143,0.4390605688095093,False,False,False
815,1788037843.2457616,113.72220672905051,0.4520782232284546,False,False,False
816,1788037843.2793288,130.41728561396397,0.443916916847229,False,False,False
817,1788037843.31288,121.56225967166559,0.44018125534057617,False,False,False
818,1788037843.345987,144.14949522115293,0.44067898392677307,False,False,False
819,1788037843.3798776,145.42331107741924,0.43534529209136963,False,False,False
820,1788037843.41309,133.96576339989764,0.4407476782798767,False,False,False
821,1788037843.4627094,134.0126538755196,0.43011683225631714,False,False,False
822,1788037843.5122437,139.99922982145983,0.4297836422920227,False,False,False
823,1788037843.5459158,134.1917709664426,0.4288347661495209,False,False,False
824,1788037843.5832033,141.08003440822952,0.4240518808364868,False,False,False
825,1788037843.6298165,138.29925718669017,0.4190952479839325,False,False,False
826,1788037843.6894085,145.61675947728466,0.4327048659324646,False,False,False
827,1788037843.729414,140.92064252055087,0.43583589792251587,False,False,False
828,1788037843.7865434,160.38860654147032,0.4226374626159668,False,False,False
829,1788037843.814855,153.17235484329225,0.42512303590774536,False,False,False
830,1788037843.8658793,152.47846595230664,0.41486936807632446,False,False,False
831,1788037843.9245098,151.74707569393655,0.4090139865875244,False,False,False
832,1788037843.967125,150.98511330918677,0.40013387799263,False,False,False
833,1788037844.0175955,151.10284458131005,0.40732619166374207,False,False,False
834,1788037844.054454,159.70135271990392,0.40974119305610657,False,False,False
835,1788037844.0842664,149.7989001334103,0.42227742075920105,False,False,False
836,1788037844.1348374,162.88390719177508,0.44278889894485474,False,False,False
837,1788037844.1682656,157.6465056341265,0.4380541145801544,False,False,False
838,1788037844.2039995,133.96208696031084,0.4371516704559326,False,False,False
839,1788037844.2620943,127.8831569148766,0.43280935287475586,False,False,False
840,1788037844.308373,175.18763813453165,0.4060066342353821,False,False,False
841,1788037844.355558,163.25743135260257,0.3637707233428955,False,False,False
842,1788037844.3861802,143.37954527368362,0.5062618255615234,False,False,False
960,1788037850.0519316,107.81646718372413,0.239589124917984,True,True,True
961,1788037850.0910482,126.67587148873733,0.30381831526756287,True,True,True
962,1788037850.1235087,135.44387132749713,0.3211970329284668,True,True,True
963,1788037850.1539543,130.62826867478893,0.32125481963157654,True,True,True
964,1788037850.1784353,124.009904430106,0.29466313123703003,True,True,True
965,1788037850.2267115,117.88142798879159,0.2871169149875641,True,True,True
966,1788037850.262929,114.71397151045522,0.27940958738327026,True,True,True
967,1788037850.29475,114.25117560142398,0.2853086590766907,False,True,True
968,1788037850.3205624,110.05895183818724,0.27547699213027954,False,False,False
969,1788037850.363879,112.11695241160271,0.2804306149482727,False,False,False
970,1788037850.397689,121.7372679430305,0.337968647480011,False,True,True
971,1788037850.4322734,123.78690058104141,0.374119371175766,True,True,True
972,1788037850.466656,115.97861226899174,0.33754730224609375,True,True,True
973,1788037850.5209696,110.14306361244633,0.3119954466819763,False,True,True
974,1788037850.5497897,105.5336254393083,0.3118880093097687,False,False,False
975,1788037850.583224,109.85592851722238,0.3118213415145874,False,False,False
976,1788037850.633393,111.90504669086883,0.299253910779953,False,False,False
977,1788037850.6681268,112.59120185454672,0.3047528862953186,False,False,False
978,1788037850.7024927,115.89890829149985,0.31713712215423584,False,False,False
979,1788037850.7600758,116.6038342203841,0.30102598667144775,False,False,False
980,1788037850.8013766,120.75362802952604,0.3091334402561188,False,False,False
981,1788037850.8350508,116.14121452714761,0.3173227608203888,False,False,False
982,1788037850.8697224,116.4702364694048,0.3129257261753082,False,False,False
983,1788037850.9423854,119.67501040668732,0.3191838264465332,False,False,False
984,1788037850.9763367,120.35974397763019,0.31305381655693054,False,False,False
985,1788037851.0111854,108.22386230248114,0.3090110421180725,False,False,False
986,1788037851.0619316,110.80227497473528,0.3113439381122589,False,False,False
987,1788037851.1166914,111.32148903444926,0.31218066811561584,False,False,False
988,1788037851.1508565,112.83974285691966,0.3013657331466675,False,False,False
989,1788037851.1859145,109.94684421655327,0.2961609661579132,False,False,False
990,1788037851.2223659,109.32218707912362,0.30915701389312744,False,False,False
991,1788037851.252754,111.07807323018345,0.3034467101097107,False,False,False
992,1788037851.2873414,111.43611213959645,0.30669650435447693,False,False,False
993,1788037851.3165789,114.23677428370038,0.31197360157966614,False,False,False
994,1788037851.3588943,111.5720824116702,0.31060630083084106,False,False,False
995,1788037851.3883822,115.96585607262227,0.3071771264076233,False,False,False
996,1788037851.4229345,111.0141005598399,0.30069059133529663,False,False,False
997,1788037851.4781597,112.50981616854396,0.30344003438949585,False,False,False
998,1788037851.5269856,116.93963503995805,0.29960307478904724,False,False,False
999,1788037851.557456,111.33013655973448,0.3034324645996094,False,False,False
1000,1788037851.6126041,119.01778451425899,0.3036886751651764,False,False,False
1001,1788037851.6571212,121.45659399553665,0.3082788586616516,False,False,False
1002,1788037851.7079794,124.42292717010457,0.3197019398212433,False,False,False
1003,1788037851.7412949,112.05880378220543,0.3127272427082062,False,False,False
1004,1788037851.7838461,121.77218051368216,0.3199184536933899,False,False,False
1005,1788037851.8265648,119.11410541576315,0.32630762457847595,False,False,False
1006,1788037851.876385,126.84521080406401,0.31900715827941895,False,False,False
1007,1788037851.9358685,131.0826039593462,0.3293358385562897,False,False,False
1008,1788037851.9832182,127.19885266845719,0.3227332532405853,False,False,False
1009,1788037852.0260427,135.74685256130934,0.3182203769683838,False,False,False
1010,1788037852.0597587,125.09982867629076,0.32905149459838867,False,False,False
1011,1788037852.1092188,120.40129948281653,0.3290923833847046,False,False,False
1012,1788037852.1662338,137.7765175920575,0.33298420906066895,False,False,False
1013,1788037852.2103677,128.59895159454115,0.3240223526954651,False,False,False
1014,1788037852.2613614,149.8782507582061,0.3366464674472809,False,False,False
1015,1788037852.296341,142.9698550779818,0.3355408310890198,False,False,False
1016,1788037852.3462281,140.6254658255179,0.33267882466316223,False,False,False
